Date,Close
5/23/2019,87.79
5/24/2019,88.06
5/28/2019,87.19
5/29/2019,86.03
5/30/2019,86.39
5/31/2019,86.89
6/3/2019,87.1
6/4/2019,86.71
6/5/2019,88.52
6/6/2019,88.69
6/7/2019,89.02
6/10/2019,88.73
6/11/2019,88.97
6/12/2019,89.27
6/13/2019,89.65
6/14/2019,89.7
6/17/2019,90.66
6/18/2019,90.57
6/19/2019,91.06
6/20/2019,91.52
6/21/2019,90.23
6/24/2019,89.92
6/25/2019,88.59
6/26/2019,86.82
6/27/2019,87.1
6/28/2019,87.4
7/1/2019,87.36
7/2/2019,88.88
7/3/2019,89.94
7/5/2019,89.62
7/8/2019,89.94
7/9/2019,90.24
7/10/2019,90.76
7/11/2019,89.58
7/12/2019,89.46
7/15/2019,89.39
7/16/2019,89.18
7/17/2019,88.88
7/18/2019,88.88
7/19/2019,87.43
7/22/2019,87.35
7/23/2019,88.34
7/24/2019,88.41
7/25/2019,87.89
7/26/2019,88.29
7/29/2019,88.53
7/30/2019,89.24
7/31/2019,88.89
8/1/2019,88.89
8/2/2019,89.32
8/5/2019,87.56
8/6/2019,88.53
8/7/2019,89.39
8/8/2019,90.96
8/9/2019,90.85
8/12/2019,90.61
8/13/2019,90.74
8/14/2019,89.36
8/15/2019,90.25
8/16/2019,91.18
8/19/2019,91.84
8/20/2019,91.19
8/21/2019,91.57
8/22/2019,91.99
8/23/2019,90.7
8/26/2019,91.4
8/27/2019,91.14
8/28/2019,91.44
8/29/2019,92.15
8/30/2019,92.22
9/3/2019,93.14
9/4/2019,93.92
9/5/2019,93.24
9/6/2019,93.45
9/9/2019,93
9/10/2019,92.04
9/11/2019,92.14
9/12/2019,92.63
9/13/2019,91.64
9/16/2019,92.44
9/17/2019,93.44
9/18/2019,93.12
9/19/2019,93.45
9/20/2019,93.45
9/23/2019,93.6
9/24/2019,92.65
9/25/2019,92.83
9/26/2019,93.61
9/27/2019,93.09
9/30/2019,93.25
10/1/2019,92.37
10/2/2019,91.98
10/3/2019,92.87
10/4/2019,93.43
10/7/2019,93.23
10/8/2019,92.74
10/9/2019,92.92
10/10/2019,93.07
10/11/2019,93.03
10/14/2019,93.07
10/15/2019,93.19
10/16/2019,93.2
10/17/2019,93.81
10/18/2019,94.53
10/21/2019,95.25
10/22/2019,94.97
10/23/2019,95.18
10/24/2019,94.94
10/25/2019,94.13
10/28/2019,93.56
10/29/2019,94.13
10/30/2019,94.47
10/31/2019,94.3
11/1/2019,94.28
11/4/2019,93.62
11/5/2019,92.03
11/6/2019,92.23
11/7/2019,91.31
11/8/2019,91.09
11/11/2019,91.29
11/12/2019,90.6
11/13/2019,91.43
11/14/2019,92.14
11/15/2019,92.64
11/18/2019,93.09
11/19/2019,93.25
11/20/2019,93.2
11/21/2019,91.89
11/22/2019,91.55
11/25/2019,91.84
11/26/2019,93.06
11/27/2019,93.5
11/29/2019,93.07
12/2/2019,91.66
12/3/2019,92.25
12/4/2019,92.63
12/5/2019,92.68
12/6/2019,92.87
12/9/2019,93.05
12/10/2019,92.51
12/11/2019,91.57
12/12/2019,90.33
12/13/2019,90.35
12/16/2019,91
12/17/2019,90.14
12/18/2019,90.27
12/19/2019,91.07
12/20/2019,91.57
12/23/2019,91.11
12/24/2019,91.35
12/26/2019,91.75
12/27/2019,92.04
12/30/2019,92.13
12/31/2019,92.79
1/2/2020,91.7
1/3/2020,92.27
1/6/2020,92.38
1/7/2020,91.35
1/8/2020,91.63
1/9/2020,91.58
1/10/2020,92.28
1/13/2020,93.39
1/14/2020,93.04
1/15/2020,93.88
1/16/2020,94.63
1/17/2020,94.72
1/21/2020,95.62
1/22/2020,94.98
1/23/2020,95.78
1/24/2020,95.45
1/27/2020,94.99
1/28/2020,95.37
1/29/2020,95.02
1/30/2020,95.09
1/31/2020,93.93
2/3/2020,94.24
2/4/2020,95.21
2/5/2020,95.27
2/6/2020,95.59
2/7/2020,95.57
2/10/2020,96.64
2/11/2020,97.37
2/12/2020,97.95
2/13/2020,98.54
2/14/2020,99.56
2/18/2020,99.45
2/19/2020,98.11
2/20/2020,99.28
2/21/2020,99.57
2/24/2020,98.21
2/25/2020,95.55
2/26/2020,94.52
2/27/2020,89.49
2/28/2020,87.33
3/2/2020,91.06
3/3/2020,90.85
3/4/2020,94.28
3/5/2020,92.26
3/6/2020,90.67
3/9/2020,83.68
3/10/2020,86.54
3/11/2020,81.34
3/12/2020,73.1
3/13/2020,79.48
3/16/2020,65.39
3/17/2020,69.17
3/18/2020,62.59
3/19/2020,62.81
3/20/2020,59.68
3/23/2020,56.91
3/24/2020,62.03
3/25/2020,65.37
3/26/2020,69.98
3/27/2020,70.05
3/30/2020,71.58
3/31/2020,69.85
4/1/2020,65.26
4/2/2020,65.48
4/3/2020,64.53
4/6/2020,69.31
4/7/2020,69.95
4/8/2020,74.72
4/9/2020,78.91
4/13/2020,75.59
4/14/2020,77.71
4/15/2020,74.63
4/16/2020,73.78
4/17/2020,76.11
4/20/2020,73.28
4/21/2020,71.95
4/22/2020,73.05
4/23/2020,72.44
4/24/2020,72.75
4/27/2020,75.24
4/28/2020,75.86
4/29/2020,77
4/30/2020,76.11
5/1/2020,73.54
5/4/2020,73.18
5/5/2020,73.54
5/6/2020,72.22
5/7/2020,73.25
5/8/2020,74.99
5/11/2020,73.9
5/12/2020,70.54
5/13/2020,68.83
5/14/2020,69.07
5/15/2020,68.8
5/18/2020,72.87
5/19/2020,71.89
5/20/2020,72.53
5/21/2020,72.59
5/22/2020,73.57
5/26/2020,76.32
5/27/2020,77.84
5/28/2020,78.21
5/29/2020,77.43
6/1/2020,79.22
6/2/2020,79.86
6/3/2020,82.42
6/4/2020,81.6
6/5/2020,84.69
6/8/2020,86.79
6/9/2020,85.35
6/10/2020,83.18
6/11/2020,77.84
6/12/2020,80.63
6/15/2020,81.77
6/16/2020,83.38
6/17/2020,82.17
6/18/2020,81.27
6/19/2020,80.09
6/22/2020,80.01
6/23/2020,79.68
6/24/2020,77.41
6/25/2020,77.63
6/26/2020,76.14
6/29/2020,77.61
6/30/2020,78.53
7/1/2020,80.34
7/2/2020,80.11
7/6/2020,80.07
7/7/2020,78.48
7/8/2020,78.37
7/9/2020,77.88
7/10/2020,78.12
7/13/2020,77.19
7/14/2020,77.84
7/15/2020,78.6
7/16/2020,77.66
7/17/2020,78.67
7/20/2020,77.73
7/21/2020,77.92
7/22/2020,79.11
7/23/2020,78.78
7/24/2020,78.2
7/27/2020,78.94
7/28/2020,80.51
7/29/2020,82.07
7/30/2020,81.54
7/31/2020,81.39
8/3/2020,80.31
8/4/2020,81.51
8/5/2020,81.1
8/6/2020,81.23
8/7/2020,82.39
8/10/2020,82.52
8/11/2020,81.33
8/12/2020,82.15
8/13/2020,81.14
8/14/2020,81.15
8/17/2020,81.81
8/18/2020,81.42
8/19/2020,79.99
8/20/2020,80.75
8/21/2020,80.88
8/24/2020,81.4
8/25/2020,81.61
8/26/2020,80.86
8/27/2020,82.05
8/28/2020,82.59
8/31/2020,81.75
9/1/2020,81.81
9/2/2020,83.33
9/3/2020,82.33
9/4/2020,81.9
9/8/2020,80.9
9/9/2020,81.7
9/10/2020,80.7
9/11/2020,80.25
9/14/2020,82.21
9/15/2020,83.2
9/16/2020,83.64
9/17/2020,82.01
9/18/2020,80.16
9/21/2020,77.75
9/22/2020,78.68
9/23/2020,76.31
9/24/2020,76.72
9/25/2020,77.7
9/28/2020,79.29
9/29/2020,78.72
9/30/2020,78.96
10/1/2020,80.54
10/2/2020,81.93
10/5/2020,82.4
10/6/2020,81.86
10/7/2020,81.98
10/8/2020,83.35
10/9/2020,83.02
10/12/2020,83.41
10/13/2020,81.98
10/14/2020,80.98
10/15/2020,81.4
10/16/2020,80.82
10/19/2020,79.56
10/20/2020,80.13
10/21/2020,79.89
10/22/2020,79.88
10/23/2020,80.36
10/26/2020,79.21
10/27/2020,77.94
10/28/2020,76.08
10/29/2020,77.1
10/30/2020,76.59
11/2/2020,78.42
